recruitment_seq,address_seq1,address_seq2,address_seq3,career_end,career_start,education,major_task,qualifications,text_keyword,check_box_2507,check_box_2707,check_box_2810,check_box_2204,check_box_2205,check_box_2101,check_box_2108,check_box_2201,check_box_2501,check_box_2203,check_box_2109,check_box_2110,check_box_2302,check_box_2104,check_box_2105,check_box_3008,check_box_3099,check_box_2703,check_box_2299,check_box_2102,check_box_keyword_cnt,company_type_seq,supply_kind,employee,company_size,recruit_code,recruit_pop
R00154,3.0,0.0,0.0,166,62,2,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,2,6
R00155,3.0,0.0,0.0,216,72,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,100.0,22.0,1,3,5
R00156,3.0,0.0,0.0,204,0,3,2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,21
R00157,3.0,0.0,0.0,218,89,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R00158,3.0,0.0,0.0,36,0,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,402.0,525.0,2,3,5
R00159,3.0,0.0,0.0,74,0,4,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,12
R00160,3.0,0.0,0.0,144,12,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R00161,3.0,0.0,0.0,195,67,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,10
R00162,3.0,0.0,0.0,105,0,4,2,2,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,4,0,10
R00163,3.0,0.0,0.0,156,60,3,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,2,6
R00164,3.0,0.0,0.0,107,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,402.0,525.0,2,2,8
R00165,3.0,0.0,0.0,132,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,13
R00166,3.0,0.0,0.0,225,32,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,402.0,60.0,3,2,11
R00167,3.0,0.0,0.0,125,59,3,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,5
R00168,3.0,0.0,0.0,237,45,3,2,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8,2.0,402.0,500.0,2,2,8
R00169,3.0,0.0,0.0,150,16,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,5
R00170,3.0,0.0,0.0,142,0,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,40.0,1,0,4
R00171,3.0,0.0,0.0,204,0,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,19
R00172,3.0,0.0,0.0,61,0,3,8,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4.0,402.0,525.0,2,0,8
R00173,3.0,0.0,0.0,236,61,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,7
R00174,3.0,0.0,0.0,270,111,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,10
R00175,3.0,0.0,0.0,280,0,3,2,2,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,10,2.0,501.0,30.0,1,0,7
R00176,3.0,0.0,0.0,199,5,2,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,7
R00177,3.0,0.0,0.0,216,87,2,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,6
R00178,3.0,0.0,0.0,102,0,2,2,2,6,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,10,0.0,0.0,0.0,4,0,8
R00179,5.0,0.0,0.0,188,0,3,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,7.0,409.0,18.0,1,4,9
R00180,3.0,0.0,0.0,161,0,2,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,20
R00181,3.0,0.0,0.0,112,26,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,402.0,0.0,1,3,8
R00182,3.0,0.0,0.0,187,37,3,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R00183,3.0,0.0,0.0,125,69,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,7
R00184,3.0,0.0,0.0,194,52,2,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,6
R00185,3.0,0.0,0.0,84,44,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,2,2
R00186,3.0,0.0,0.0,70,8,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,60.0,3,3,5
R00187,3.0,0.0,0.0,230,18,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,23
R00188,3.0,0.0,0.0,112,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,4,3,5
R00189,3.0,0.0,0.0,204,36,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,40.0,1,0,10
R00190,3.0,0.0,0.0,231,28,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,12
R00191,3.0,0.0,0.0,174,0,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,18
R00192,3.0,0.0,0.0,153,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,4,2,8
R00193,3.0,0.0,0.0,245,120,3,2,1,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,7
R00194,3.0,0.0,0.0,28,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,90.0,3,3,5
R00195,3.0,0.0,0.0,108,42,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R00196,3.0,0.0,0.0,264,122,2,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,10
R00197,3.0,0.0,0.0,120,14,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,310.0,2,3,7
R00198,3.0,0.0,0.0,204,92,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,17
R00199,3.0,0.0,0.0,199,24,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,13
R00200,3.0,0.0,0.0,177,29,2,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,7
R00201,3.0,0.0,0.0,99,0,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,10
R00202,5.0,0.0,0.0,144,12,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R00203,3.0,0.0,0.0,148,84,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,3
R00204,3.0,0.0,0.0,113,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R00205,3.0,0.0,0.0,144,0,3,8,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,90.0,3,2,3
R00206,3.0,0.0,0.0,60,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,12
R00207,3.0,0.0,0.0,224,24,2,2,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,2,13
R00208,3.0,0.0,0.0,125,3,4,2,1,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,7
R00209,3.0,0.0,0.0,180,24,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R00210,5.0,0.0,0.0,169,18,2,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,8
R00211,3.0,0.0,0.0,108,0,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,12
R00212,3.0,0.0,0.0,147,0,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,8
R00213,3.0,0.0,0.0,149,27,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,7
R00214,3.0,0.0,0.0,122,38,3,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,402.0,800.0,2,0,7
R00215,3.0,0.0,0.0,64,0,3,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,7
R00216,3.0,0.0,0.0,188,0,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,11
R00217,3.0,0.0,0.0,200,48,3,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,402.0,150.0,3,2,5
R00218,3.0,0.0,0.0,128,17,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,8
R00219,3.0,0.0,0.0,111,0,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,11
R00220,3.0,0.0,0.0,288,54,4,2,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,6
R00221,3.0,0.0,0.0,96,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,1,13
R00222,3.0,0.0,0.0,108,42,3,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,402.0,32.0,1,0,7
R00223,3.0,0.0,0.0,206,0,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,6
R00224,3.0,0.0,0.0,152,0,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,7
R00225,3.0,0.0,0.0,193,0,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,200.0,3,0,11
R00226,3.0,20.0,20.0,204,24,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,2,7
R00227,3.0,0.0,0.0,277,111,3,2,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,8,5.0,100.0,1600.0,0,0,7
R00228,3.0,0.0,0.0,156,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,8
R00229,3.0,0.0,0.0,185,0,3,2,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2.0,402.0,40.0,1,2,6
R00230,3.0,0.0,0.0,216,0,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,100.0,100.0,3,0,11
R00231,3.0,0.0,0.0,131,20,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,402.0,500.0,2,1,7
R00232,3.0,0.0,0.0,225,24,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,7
R00233,3.0,0.0,0.0,61,0,3,8,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,90.0,3,0,8
R00234,3.0,0.0,0.0,204,32,4,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,8,0.0,0.0,0.0,4,0,8
R00235,3.0,0.0,0.0,264,84,4,2,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,6
R00236,3.0,0.0,0.0,159,31,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,402.0,300.0,3,0,22
R00237,3.0,0.0,0.0,60,40,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,2.0,100.0,145.0,3,0,3
R00238,3.0,0.0,0.0,84,0,4,2,1,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,9
R00239,3.0,0.0,0.0,204,0,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,10
R00240,3.0,0.0,0.0,137,0,4,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,402.0,525.0,2,0,20
R00241,3.0,0.0,0.0,336,70,2,2,1,8,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9.0,601.0,120.0,3,0,5
R00242,3.0,0.0,0.0,128,0,4,2,2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2.0,100.0,270.0,3,0,27
R00243,3.0,0.0,0.0,125,0,3,2,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,9
R00244,3.0,0.0,0.0,96,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,7
R00245,3.0,0.0,0.0,99,0,3,2,2,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,41.0,1,0,10
R00246,3.0,0.0,0.0,180,0,2,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,3,7
R00247,3.0,0.0,0.0,148,11,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,7
R00248,3.0,0.0,0.0,142,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,500.0,2,3,12
R00249,3.0,0.0,0.0,219,82,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,12
R00250,3.0,0.0,0.0,132,0,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,9
R00251,3.0,0.0,0.0,120,48,2,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,4
R00252,3.0,0.0,0.0,132,12,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R00253,3.0,0.0,0.0,171,26,3,2,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,390.0,2,4,11
R00254,3.0,0.0,0.0,99,0,3,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,13
R00255,3.0,0.0,0.0,72,0,4,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,250.0,3,0,16
R00256,3.0,0.0,0.0,122,28,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,10.0,1,3,4
R00257,3.0,0.0,0.0,40,0,3,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2.0,402.0,590.0,2,3,8
R00258,3.0,0.0,0.0,122,0,4,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,120.0,3,2,18
R00259,3.0,0.0,0.0,156,0,2,2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,22
R00260,3.0,0.0,0.0,204,90,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,5
R00261,3.0,0.0,0.0,136,0,2,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,5
R00262,3.0,0.0,0.0,152,0,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,402.0,150.0,3,0,8
R00263,3.0,0.0,0.0,159,38,4,2,1,6,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,7
R00264,3.0,0.0,0.0,234,18,2,7,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,402.0,950.0,2,4,14
R00265,3.0,0.0,0.0,120,36,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,9
R00266,3.0,0.0,0.0,18,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R00267,3.0,0.0,0.0,180,72,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,9
R00268,3.0,0.0,0.0,216,96,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,20.0,1,3,8
R00269,3.0,0.0,0.0,209,80,3,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,90.0,3,2,7
R00270,3.0,0.0,0.0,187,0,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,12
R00271,3.0,0.0,0.0,147,65,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,514.0,20.0,1,0,6
R00272,3.0,0.0,0.0,188,0,4,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,7
R00273,3.0,0.0,0.0,132,29,4,2,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7,9.0,515.0,9.0,1,0,9
R00274,3.0,0.0,0.0,120,14,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,4,3,8
R00275,3.0,0.0,0.0,170,96,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,402.0,20.0,1,3,5
R00276,3.0,0.0,0.0,101,24,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,8
R00277,3.0,0.0,0.0,192,0,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,32
R00278,3.0,0.0,0.0,113,12,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,402.0,90.0,3,3,16
R00279,3.0,0.0,0.0,127,19,4,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,7
R00280,3.0,0.0,0.0,120,78,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,100.0,145.0,3,2,3
R00281,3.0,0.0,0.0,264,51,3,2,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,9
R00282,3.0,0.0,0.0,245,84,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,4,2,9
R00283,3.0,0.0,0.0,86,24,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,60.0,3,3,6
R00284,3.0,0.0,0.0,49,0,3,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R00285,3.0,0.0,0.0,216,0,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,100.0,40.0,1,0,19
R00286,3.0,5.0,0.0,288,27,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,9
R00287,3.0,0.0,0.0,163,0,3,2,1,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,6
R00288,3.0,0.0,0.0,200,48,3,2,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2.0,100.0,145.0,3,2,10
R00289,3.0,0.0,0.0,156,0,3,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,17
R00290,3.0,0.0,0.0,201,126,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,0.0,0.0,0.0,4,0,6
R00291,3.0,0.0,0.0,228,132,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9.0,601.0,120.0,3,4,10
R00292,3.0,0.0,0.0,216,93,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,514.0,20.0,1,3,6
R00293,3.0,0.0,0.0,206,42,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,9
R00294,3.0,0.0,0.0,143,65,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,5
R00295,3.0,0.0,0.0,210,24,3,2,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,402.0,310.0,2,4,9
R00296,3.0,0.0,0.0,144,0,4,2,2,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0.0,0.0,0.0,4,0,7
R00297,3.0,0.0,0.0,192,0,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,11
R00298,3.0,0.0,0.0,204,20,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,402.0,150.0,3,4,20
R00299,3.0,0.0,0.0,54,30,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,2,4
R00300,3.0,0.0,0.0,168,36,3,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2.0,402.0,41.0,1,2,6
R00301,3.0,0.0,0.0,120,24,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,7
R00302,3.0,0.0,0.0,55,18,2,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,4,3,6
R00303,3.0,0.0,0.0,181,64,2,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,2,6
R00304,3.0,0.0,0.0,216,36,3,2,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,7,2.0,402.0,90.0,3,2,14
R00305,3.0,0.0,0.0,152,4,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,2,6
R00306,3.0,0.0,0.0,143,120,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,4,3,2
R00307,3.0,0.0,0.0,169,38,3,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,8
R00308,3.0,0.0,0.0,156,15,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R00309,3.0,0.0,0.0,134,40,3,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,6
