recruitment_seq,address_seq1,address_seq2,address_seq3,career_end,career_start,education,major_task,qualifications,text_keyword,check_box_keyword_cnt,company_type_seq,supply_kind,employee,company_size,recruit_code
R00301,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,3
R00302,3.0,0.0,0.0,0,0,2,8,2,1,1,0.0,0.0,0.0,4,3
R00303,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,2
R00304,3.0,0.0,0.0,0,0,3,2,1,1,7,2.0,402.0,90.0,3,2
R00305,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,2
R00306,3.0,0.0,0.0,0,0,3,2,1,1,1,0.0,0.0,0.0,4,3
R00307,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R00308,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00309,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R00310,3.0,0.0,0.0,0,0,4,2,1,6,3,2.0,402.0,310.0,2,2
R00311,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R00312,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R00313,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R00314,3.0,0.0,0.0,0,0,4,2,2,1,4,4.0,402.0,525.0,2,0
R00315,3.0,0.0,0.0,0,0,3,2,1,1,4,4.0,402.0,0.0,1,0
R00316,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,390.0,2,2
R00317,3.0,0.0,0.0,0,0,3,7,2,1,2,0.0,0.0,0.0,4,3
R00318,3.0,0.0,0.0,0,0,3,2,1,1,2,2.0,514.0,20.0,1,3
R00319,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R00320,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00321,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00322,3.0,0.0,0.0,0,0,3,2,2,1,7,0.0,0.0,0.0,4,0
R00323,3.0,0.0,0.0,0,0,4,2,1,1,3,2.0,201.0,60.0,3,4
R00324,3.0,0.0,0.0,0,0,4,2,2,1,2,0.0,0.0,0.0,4,3
R00325,3.0,0.0,0.0,0,0,2,2,2,4,2,4.0,402.0,120.0,3,3
R00326,3.0,0.0,0.0,0,0,2,2,2,1,6,0.0,0.0,0.0,4,0
R00327,3.0,0.0,0.0,0,0,4,2,2,1,5,0.0,0.0,0.0,4,0
R00328,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,0
R00329,3.0,0.0,0.0,0,0,4,7,2,1,7,2.0,402.0,250.0,3,0
R00330,3.0,0.0,0.0,0,0,2,8,1,1,4,0.0,0.0,0.0,4,0
R00331,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00332,3.0,0.0,0.0,0,0,2,2,1,1,8,0.0,0.0,0.0,4,0
R00333,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00334,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,40.0,1,4
R00335,3.0,0.0,0.0,0,0,2,2,1,1,8,0.0,0.0,0.0,4,0
R00336,3.0,0.0,0.0,0,0,4,2,1,1,6,2.0,501.0,591.0,2,0
R00337,3.0,0.0,0.0,0,0,3,2,1,1,7,0.0,0.0,0.0,4,0
R00338,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R00339,20.0,0.0,0.0,0,0,4,2,1,1,1,2.0,201.0,60.0,3,0
R00340,5.0,0.0,0.0,0,0,3,2,2,1,7,0.0,0.0,0.0,4,0
R00341,3.0,0.0,0.0,0,0,3,2,2,8,5,2.0,402.0,60.0,3,0
R00342,3.0,0.0,0.0,0,0,4,2,1,0,4,0.0,0.0,0.0,4,0
R00343,3.0,5.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R00344,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00345,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,60.0,3,2
R00346,3.0,0.0,0.0,0,0,2,2,1,6,4,0.0,0.0,0.0,4,4
R00347,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,2
R00348,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,3
R00349,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R00350,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R00351,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,0
R00352,3.0,0.0,0.0,0,0,3,2,1,4,2,0.0,0.0,0.0,4,3
R00353,3.0,0.0,0.0,0,0,3,2,2,1,8,0.0,0.0,0.0,4,0
R00354,3.0,0.0,0.0,0,0,3,2,1,1,2,4.0,402.0,32.0,1,3
R00355,5.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00356,3.0,0.0,0.0,0,0,2,2,2,1,8,0.0,0.0,0.0,4,0
R00357,3.0,0.0,0.0,0,0,4,8,1,1,2,4.0,402.0,525.0,2,3
R00358,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R00359,3.0,0.0,0.0,0,0,4,2,1,1,4,5.0,402.0,300.0,3,4
R00360,3.0,0.0,0.0,0,0,2,2,1,1,4,2.0,402.0,500.0,2,0
R00361,3.0,0.0,0.0,0,0,4,2,2,1,2,0.0,0.0,0.0,4,3
R00362,3.0,0.0,0.0,0,0,2,2,2,1,3,4.0,402.0,150.0,3,3
R00363,3.0,0.0,0.0,0,0,3,8,2,1,2,0.0,0.0,0.0,4,3
R00364,3.0,0.0,0.0,0,0,3,2,1,1,6,5.0,402.0,300.0,3,0
R00365,3.0,0.0,0.0,0,0,3,2,1,1,5,2.0,100.0,180.0,3,0
R00366,3.0,0.0,0.0,0,0,3,2,1,1,2,2.0,100.0,200.0,3,3
R00367,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R00368,3.0,0.0,0.0,0,0,2,2,1,1,2,2.0,402.0,41.0,1,3
R00369,3.0,0.0,0.0,0,0,4,2,1,1,6,0.0,0.0,0.0,4,0
R00370,3.0,0.0,0.0,0,0,3,1,1,1,2,0.0,0.0,0.0,4,2
R00371,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00372,3.0,0.0,0.0,0,0,3,2,1,1,8,0.0,0.0,0.0,4,0
R00373,3.0,0.0,0.0,0,0,2,2,0,1,1,0.0,0.0,0.0,4,2
R00374,3.0,0.0,0.0,0,0,4,2,2,1,4,4.0,402.0,525.0,2,0
R00375,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R00376,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R00377,3.0,0.0,0.0,0,0,2,2,1,1,6,0.0,0.0,0.0,4,0
R00378,3.0,0.0,0.0,0,0,2,2,1,1,4,5.0,100.0,1000.0,2,0
R00379,3.0,0.0,0.0,0,0,2,7,2,1,3,0.0,0.0,0.0,4,3
R00380,3.0,0.0,0.0,0,0,2,2,1,1,3,2.0,402.0,40.0,1,2
R00381,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,2
R00382,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,201.0,60.0,3,3
R00383,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R00384,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00385,3.0,0.0,0.0,0,0,3,2,2,1,7,2.0,402.0,90.0,3,0
R00386,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,3
R00387,3.0,0.0,0.0,0,0,2,2,2,1,4,2.0,402.0,500.0,2,4
R00388,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,0
R00389,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R00390,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R00391,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00392,3.0,0.0,0.0,0,0,4,2,1,1,2,4.0,402.0,525.0,2,3
R00393,3.0,0.0,0.0,0,0,4,2,2,1,5,0.0,0.0,0.0,4,0
R00394,3.0,0.0,0.0,0,0,2,2,1,1,1,5.0,402.0,10.0,1,3
R00395,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,90.0,3,0
R00396,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R00397,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R00398,3.0,0.0,0.0,0,0,3,8,1,1,3,2.0,402.0,8.0,1,3
R00399,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00400,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R00401,3.0,0.0,0.0,0,0,4,7,1,1,2,0.0,0.0,0.0,4,3
R00402,3.0,0.0,0.0,0,0,3,2,1,1,2,2.0,402.0,10.0,1,3
R00403,5.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R00404,3.0,0.0,0.0,0,0,4,2,1,1,1,5.0,402.0,1000.0,2,2
R00405,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00406,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,4
R00407,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,0
R00408,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R00409,3.0,0.0,0.0,0,0,3,2,2,1,8,4.0,402.0,70.0,3,0
R00410,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,2
R00411,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,100.0,145.0,3,4
R00412,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00413,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R00414,3.0,0.0,0.0,0,0,3,2,1,8,4,0.0,0.0,0.0,4,4
R00415,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,1
R00416,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00417,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,500.0,2,4
R00418,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00419,3.0,0.0,0.0,0,0,4,2,2,1,4,2.0,402.0,590.0,2,2
R00420,3.0,0.0,0.0,0,0,2,2,1,8,5,0.0,0.0,0.0,4,0
R00421,3.0,0.0,0.0,0,0,2,2,2,1,2,2.0,100.0,270.0,3,4
R00422,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,402.0,90.0,3,2
R00423,3.0,0.0,0.0,0,0,4,2,1,1,5,4.0,402.0,525.0,2,0
R00424,3.0,5.0,20.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,2
R00425,3.0,0.0,0.0,0,0,3,2,2,0,3,0.0,0.0,0.0,4,2
R00426,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00427,3.0,0.0,0.0,0,0,4,2,2,1,5,0.0,0.0,0.0,4,2
R00428,3.0,5.0,0.0,0,0,3,2,2,1,5,2.0,402.0,40.0,1,0
R00429,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R00430,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R00431,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00432,3.0,0.0,0.0,0,0,3,2,2,1,3,4.0,100.0,40.0,1,2
R00433,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,0
R00434,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00435,3.0,0.0,0.0,0,0,4,2,1,1,3,2.0,402.0,41.0,1,2
R00436,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R00437,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,4
R00438,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R00439,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,2
R00440,3.0,0.0,0.0,0,0,4,2,1,1,4,4.0,100.0,40.0,1,0
R00441,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,2
R00442,3.0,0.0,0.0,0,0,2,2,1,1,5,5.0,402.0,800.0,2,0
R00443,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R00444,3.0,0.0,0.0,0,0,4,2,1,1,2,2.0,100.0,270.0,3,3
R00445,3.0,0.0,0.0,0,0,2,2,2,0,4,2.0,402.0,90.0,3,0
R00446,3.0,0.0,0.0,0,0,2,2,1,1,4,4.0,402.0,150.0,3,4
R00447,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R00448,3.0,0.0,0.0,0,0,3,2,2,1,3,2.0,402.0,90.0,3,2
R00449,3.0,0.0,0.0,0,0,3,2,2,6,5,0.0,0.0,0.0,4,0
R00450,3.0,0.0,0.0,0,0,3,2,2,0,4,2.0,100.0,180.0,3,0
R00451,3.0,0.0,0.0,0,0,2,2,1,1,5,2.0,402.0,98.0,3,0
R00452,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R00453,9.0,0.0,0.0,0,0,2,2,1,1,4,9.0,508.0,3.0,1,2
R00454,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,4
R00455,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,0
R00456,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,90.0,3,3
R00457,3.0,0.0,0.0,0,0,3,2,1,1,2,2.0,100.0,180.0,3,3
R00458,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,590.0,2,0
R00459,3.0,0.0,0.0,0,0,2,8,1,1,2,2.0,402.0,41.0,1,3
R00460,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R00461,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,2
R00462,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00463,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R00464,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00465,3.0,0.0,0.0,0,0,4,2,1,1,2,2.0,100.0,270.0,3,3
R00466,3.0,0.0,0.0,0,0,4,2,1,1,2,4.0,402.0,525.0,2,3
R00467,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,0
R00468,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R00469,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,40.0,1,4
R00470,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R00471,3.0,0.0,0.0,0,0,4,2,2,1,4,2.0,100.0,250.0,3,4
R00472,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R00473,3.0,0.0,0.0,0,0,2,2,2,0,4,0.0,0.0,0.0,4,0
R00474,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00475,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,0
R00476,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00477,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R00478,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,514.0,20.0,1,0
R00479,5.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R00480,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,90.0,3,3
R00481,3.0,0.0,0.0,0,0,3,2,1,1,7,0.0,0.0,0.0,4,2
R00482,3.0,0.0,0.0,0,0,4,2,1,1,7,5.0,402.0,300.0,3,0
R00483,3.0,0.0,0.0,0,0,2,2,1,0,4,0.0,0.0,0.0,4,0
R00484,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,2
R00485,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R00486,5.0,0.0,0.0,0,0,3,2,2,6,3,0.0,0.0,0.0,4,2
R00487,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00488,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00489,3.0,0.0,0.0,0,0,4,8,2,0,4,0.0,0.0,0.0,4,0
R00490,3.0,0.0,0.0,0,0,4,2,2,1,4,2.0,402.0,260.0,3,0
R00491,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R00492,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R00493,3.0,0.0,0.0,0,0,3,2,1,1,7,0.0,0.0,0.0,4,0
R00494,3.0,20.0,0.0,0,0,2,2,2,1,8,0.0,0.0,0.0,4,0
R00495,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,2
R00496,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,402.0,40.0,1,4
R00497,3.0,0.0,0.0,0,0,2,2,1,6,4,0.0,0.0,0.0,4,4
R00498,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R00499,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,2
R00500,3.0,0.0,0.0,0,0,3,2,2,1,7,0.0,0.0,0.0,4,2
R00501,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00502,3.0,0.0,0.0,0,0,2,2,1,1,6,9.0,601.0,120.0,3,0
R00503,3.0,0.0,0.0,0,0,2,2,1,1,6,0.0,0.0,0.0,4,0
R00504,3.0,0.0,0.0,0,0,2,2,2,1,3,4.0,402.0,525.0,2,2
R00505,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R00506,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R00507,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R00508,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,0.0,1,4
R00509,3.0,0.0,0.0,0,0,3,2,1,1,7,0.0,0.0,0.0,4,0
R00510,3.0,0.0,0.0,0,0,3,2,1,1,8,0.0,0.0,0.0,4,0
R00511,3.0,0.0,0.0,0,0,2,2,1,1,4,2.0,100.0,80.0,3,4
R00512,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R00513,3.0,0.0,0.0,0,0,2,7,0,1,3,0.0,0.0,0.0,4,3
R00514,3.0,0.0,0.0,0,0,3,2,1,4,3,9.0,508.0,3.0,1,2
R00515,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R00516,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R00517,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,100.0,145.0,3,3
R00518,5.0,0.0,0.0,0,0,2,2,2,6,4,0.0,0.0,0.0,4,4
R00519,3.0,0.0,0.0,0,0,4,2,1,1,5,4.0,402.0,12.0,1,0
R00520,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R00521,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00522,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,590.0,2,4
R00523,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R00524,3.0,0.0,0.0,0,0,2,2,1,1,4,2.0,100.0,250.0,3,4
R00525,3.0,0.0,0.0,0,0,4,2,1,7,3,2.0,402.0,590.0,2,2
R00526,3.0,20.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,2
R00527,3.0,0.0,0.0,0,0,2,2,2,1,1,0.0,0.0,0.0,4,2
R00528,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R00529,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R00530,3.0,0.0,0.0,0,0,4,2,2,1,7,0.0,0.0,0.0,4,0
R00531,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,514.0,20.0,1,0
R00532,3.0,0.0,0.0,0,0,2,2,1,4,2,0.0,0.0,0.0,4,3
R00533,3.0,0.0,0.0,0,0,3,2,1,1,3,4.0,402.0,32.0,1,0
R00534,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R00535,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R00536,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00537,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,2
R00538,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00539,3.0,0.0,0.0,0,0,2,8,1,0,4,2.0,402.0,41.0,1,0
R00540,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,2
R00541,3.0,0.0,0.0,0,0,3,2,1,1,1,4.0,402.0,32.0,1,3
R00542,3.0,0.0,0.0,0,0,3,2,1,1,4,4.0,100.0,40.0,1,4
R00543,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,2
R00544,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00545,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,1
R00546,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00547,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R00548,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,3
R00549,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R00550,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R00551,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R00552,3.0,0.0,0.0,0,0,2,2,1,6,4,0.0,0.0,0.0,4,4
R00553,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,2
R00554,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,4
R00555,5.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R00556,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00557,3.0,0.0,0.0,0,0,4,2,2,1,2,0.0,0.0,0.0,4,3
R00558,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00559,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R00560,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00561,3.0,0.0,0.0,0,0,3,2,1,4,2,2.0,402.0,500.0,2,3
R00562,3.0,0.0,0.0,0,0,3,2,1,1,3,4.0,402.0,150.0,3,2
R00563,3.0,0.0,0.0,0,0,3,2,1,1,4,4.0,100.0,40.0,1,0
R00564,3.0,0.0,0.0,0,0,4,2,2,1,1,2.0,402.0,41.0,1,4
R00565,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R00566,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,201.0,60.0,3,4
R00567,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R00568,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,100.0,250.0,3,4
R00569,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R00570,3.0,0.0,0.0,0,0,4,2,2,1,4,2.0,402.0,7.0,1,0
R00571,5.0,0.0,0.0,0,0,4,2,1,1,6,0.0,0.0,0.0,4,0
R00572,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,2
R00573,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,2
R00574,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,2
R00575,3.0,0.0,0.0,0,0,3,2,1,1,2,2.0,402.0,310.0,2,2
R00576,3.0,0.0,0.0,0,0,3,2,2,1,1,5.0,402.0,800.0,2,2
R00577,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,100.0,270.0,3,1
R00578,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R00579,3.0,0.0,0.0,0,0,3,2,1,4,2,0.0,0.0,0.0,4,3
R00580,3.0,0.0,0.0,0,0,3,8,1,1,2,2.0,402.0,41.0,1,3
R00581,3.0,0.0,0.0,0,0,2,2,2,1,10,2.0,402.0,250.0,3,0
R00582,3.0,0.0,0.0,0,0,3,2,2,1,7,0.0,0.0,0.0,4,2
R00583,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,3
R00584,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00585,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,2
R00586,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,3
R00587,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,1
R00588,3.0,0.0,0.0,0,0,3,2,1,1,2,2.0,402.0,40.0,1,3
R00589,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R00590,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,100.0,250.0,3,4
R00591,3.0,0.0,0.0,0,0,2,2,0,1,3,0.0,0.0,0.0,4,2
R00592,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,0
R00593,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R00594,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R00595,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R00596,3.0,0.0,0.0,0,0,3,8,1,0,4,0.0,0.0,0.0,4,0
R00597,3.0,0.0,0.0,0,0,3,2,1,1,7,4.0,402.0,525.0,2,0
R00598,3.0,0.0,0.0,0,0,3,2,2,7,3,0.0,0.0,0.0,4,2
R00599,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R00600,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R00601,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R00602,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,1
