resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,job_code_seq1,career_month,career_job_code,hischool_type_seq,hischool_special_type,hischool_nation,hischool_gender,hischool_location_seq,univ_type_seq1,univ_type_seq2,univ_transfer,univ_location,univ_major_type,univ_score,language,score,job,certificate_cnt,career,num_ng,user_preferred_location,task1,task2,task3,task4,task5,task6,task7
U00163,20,6,4,1,2.0,2.0,4,37,3,21,1,0,3,14,5,5,0,3,9,2,0.0,0.0,5,0,1~3년,3,3.0,0,2,0,1,0,0,0
U00164,17,2,4,1,0.0,0.0,7,40,3,21,1,0,1,5,5,5,0,3,9,1,0.0,0.0,5,2,1~3년,2,3.0,0,1,0,0,1,0,0
U00165,14,4,4,0,0.0,4.0,7,84,2,0,0,1,0,0,5,5,0,13,3,3,0.0,0.0,0,4,4~6년,5,3.0,0,4,0,0,1,0,0
U00166,8,10,4,1,0.0,7.0,7,141,4,21,1,2,2,3,5,5,0,5,19,3,0.0,0.0,0,3,7~9년,2,3.0,0,2,0,0,0,0,0
U00167,18,3,4,0,3.0,3.0,7,24,3,0,0,1,0,0,0,0,0,0,9,3,0.0,0.0,5,0,신입,3,3.0,0,3,0,0,0,0,0
U00168,18,1,4,1,0.0,0.0,7,9,5,0,0,1,0,0,0,0,0,0,20,2,0.0,0.0,0,0,신입,26,3.0,0,24,0,0,2,0,0
U00169,16,4,2,0,0.0,0.0,7,96,4,21,1,0,1,5,5,5,0,3,19,4,0.0,0.0,0,0,4~6년,44,3.0,0,44,0,0,0,0,0
U00170,20,5,3,1,2.0,2.0,7,75,2,21,1,2,1,5,5,10,0,5,9,1,0.0,0.0,7,2,4~6년,15,3.0,0,15,0,0,0,0,0
U00171,15,0,4,3,0.0,0.0,7,228,4,21,2,0,2,14,5,5,0,5,3,4,0.0,0.0,1,0,10~15년,3,3.0,0,3,0,0,0,0,0
U00172,18,3,4,0,2.0,2.0,7,12,4,21,1,0,1,11,5,5,0,11,4,2,0.0,0.0,5,5,신입,8,3.0,0,7,0,1,0,0,0
U00173,19,6,3,0,0.0,0.0,7,42,4,21,1,2,2,10,3,6,1,3,9,4,0.0,0.0,5,1,1~3년,4,3.0,0,4,0,0,0,0,0
U00174,19,2,4,1,0.0,4.0,7,60,2,21,1,2,2,11,3,5,0,11,5,2,4.0,1.0,1,0,1~3년,4,3.0,0,4,0,0,0,0,0
U00175,20,7,4,1,0.0,0.0,2,0,4,21,1,0,1,5,5,5,0,5,4,4,2.0,3.0,1,2,신입,8,3.0,0,8,0,0,0,0,0
U00176,20,11,3,0,0.0,0.0,7,20,2,21,1,2,2,5,5,10,0,3,9,3,0.0,0.0,5,1,신입,6,3.0,0,5,0,0,1,0,0
U00177,20,2,4,1,2.0,0.0,7,12,1,0,0,1,0,0,5,5,0,8,17,4,0.0,0.0,0,0,신입,4,3.0,0,4,0,0,0,0,0
U00178,20,8,4,1,3.0,3.0,7,148,4,21,1,2,3,15,5,5,0,15,19,2,0.0,0.0,1,0,7~9년,4,3.0,0,4,0,0,0,0,0
U00179,17,6,4,2,4.0,4.0,4,132,4,21,1,2,3,7,5,5,0,18,4,2,0.0,0.0,5,0,7~9년,6,3.0,0,6,0,0,0,0,0
U00180,15,5,4,2,0.0,4.0,2,234,1,21,1,2,3,7,3,6,0,3,0,4,0.0,0.0,4,1,10~15년,5,3.0,0,5,0,0,0,0,0
U00181,20,9,4,1,2.0,2.0,7,37,5,21,1,0,3,7,5,5,0,17,4,1,0.0,0.0,8,0,1~3년,3,3.0,0,3,0,0,0,0,0
U00182,19,2,4,1,2.0,3.0,7,36,4,21,1,0,1,5,5,5,0,5,19,4,0.0,0.0,0,0,신입,9,3.0,0,9,0,0,0,0,0
U00183,19,7,4,1,2.0,3.0,7,12,4,21,1,2,3,11,3,5,0,11,19,2,0.0,0.0,5,4,신입,3,3.0,0,3,0,0,0,0,0
U00184,17,5,4,0,3.0,2.0,6,108,1,21,1,0,2,3,5,5,0,5,3,3,0.0,0.0,10,1,4~6년,3,3.0,0,3,0,0,0,0,0
U00185,20,4,4,1,0.0,0.0,7,52,4,18,1,2,3,8,5,5,0,8,9,4,0.0,0.0,5,1,1~3년,3,3.0,0,3,0,0,0,0,0
U00186,20,2,4,1,1.0,2.0,7,0,4,21,1,2,1,3,5,5,0,3,9,2,0.0,0.0,5,3,신입,4,3.0,0,4,0,0,0,0,0
U00187,19,4,4,1,0.0,2.0,7,67,3,21,1,2,1,6,3,6,0,3,4,4,0.0,0.0,5,0,1~3년,5,3.0,0,5,0,0,0,0,0
U00188,19,8,4,0,2.0,1.0,7,5,1,0,0,1,0,5,5,5,0,17,5,3,0.0,0.0,7,2,신입,5,3.0,0,4,0,0,1,0,0
U00189,20,1,5,1,3.0,2.0,7,47,4,21,1,2,3,3,5,5,0,5,19,3,0.0,0.0,5,1,1~3년,6,3.0,0,6,0,0,0,0,0
U00190,16,9,4,2,5.0,5.0,7,146,2,0,0,1,0,0,0,0,0,0,3,2,0.0,0.0,10,0,7~9년,4,3.0,0,4,0,0,0,0,0
U00191,19,1,2,0,0.0,0.0,7,51,4,21,1,2,2,3,5,7,0,3,5,2,0.0,0.0,10,1,1~3년,3,3.0,0,3,0,0,0,0,0
U00192,20,8,4,1,0.0,0.0,7,8,4,21,1,0,1,5,0,0,0,0,9,3,0.0,0.0,5,7,신입,2,3.0,0,2,0,0,0,0,0
U00193,18,10,4,0,3.0,2.0,7,40,3,21,1,0,3,12,5,5,0,7,9,2,0.0,0.0,5,1,1~3년,3,3.0,0,3,0,0,0,0,0
U00194,5,5,4,1,8.0,6.0,7,180,4,21,1,2,1,5,5,5,0,3,7,3,2.0,1.0,0,1,7~9년,10,3.0,0,10,0,0,0,0,0
U00195,20,11,4,0,0.0,0.0,7,0,4,21,1,0,1,3,5,5,0,3,9,2,0.0,0.0,0,2,신입,4,3.0,0,4,0,0,0,0,0
U00196,19,10,4,1,0.0,0.0,7,36,4,21,1,2,3,13,0,0,0,0,0,1,0.0,0.0,0,3,신입,2,3.0,0,2,0,0,0,0,0
U00197,12,1,4,2,4.0,4.0,6,168,2,20,3,2,1,3,5,5,0,5,3,2,0.0,0.0,10,1,7~9년,6,3.0,0,6,0,0,0,0,0
U00198,20,10,4,0,2.0,2.0,7,6,4,21,1,2,3,15,3,5,0,15,3,3,2.0,3.0,0,2,신입,4,3.0,0,3,0,0,1,0,0
U00199,18,7,4,1,3.0,3.0,2,54,1,0,0,1,0,0,4,5,0,3,8,1,0.0,0.0,6,2,1~3년,2,3.0,0,2,0,0,0,0,0
U00200,14,2,4,2,3.0,3.0,4,98,4,21,1,2,3,9,5,5,0,7,9,3,0.0,0.0,5,2,4~6년,11,3.0,0,11,0,0,0,0,0
U00201,20,7,4,1,0.0,5.0,7,111,2,21,1,2,1,5,5,5,0,17,21,4,0.0,0.0,7,0,7~9년,2,3.0,0,2,0,0,0,0,0
U00202,20,4,4,0,0.0,0.0,7,0,4,21,1,2,3,8,3,5,0,8,19,2,0.0,0.0,5,2,신입,2,3.0,0,1,0,0,1,0,0
U00203,14,8,4,1,0.0,4.0,7,121,4,20,3,2,1,5,5,5,0,17,9,3,0.0,0.0,7,3,7~9년,20,3.0,0,20,0,0,0,0,0
U00204,17,2,4,1,0.0,0.0,7,144,4,0,0,1,0,0,5,5,0,17,22,3,0.0,0.0,10,2,7~9년,12,3.0,0,12,0,0,0,0,0
U00205,18,2,4,2,0.0,0.0,7,144,4,21,1,2,2,3,5,5,0,3,4,2,0.0,0.0,0,0,7~9년,10,3.0,0,10,0,0,0,0,0
U00206,18,6,4,1,0.0,0.0,7,6,4,21,1,0,3,17,5,5,0,17,9,1,0.0,0.0,5,4,신입,3,3.0,0,2,0,0,1,0,0
U00207,10,3,4,1,0.0,4.0,7,134,4,21,1,2,2,3,5,5,0,3,3,2,0.0,0.0,7,4,7~9년,3,3.0,0,3,0,0,0,0,0
U00208,18,3,4,1,1.0,1.0,4,24,3,21,1,0,3,17,5,5,0,10,4,3,0.0,0.0,5,0,신입,4,3.0,0,4,0,0,0,0,0
U00209,11,4,4,1,3.0,3.0,7,72,5,21,1,0,1,5,5,5,0,3,9,3,0.0,0.0,0,1,1~3년,13,3.0,0,13,0,0,0,0,0
U00210,19,4,4,2,0.0,3.0,4,74,4,0,0,1,0,3,5,5,0,3,4,2,0.0,0.0,5,2,4~6년,3,3.0,0,3,0,0,0,0,0
U00211,20,2,4,2,4.0,4.0,7,148,4,21,1,2,2,3,3,5,0,4,5,1,0.0,0.0,7,1,7~9년,4,3.0,0,4,0,0,0,0,0
U00212,20,5,4,2,4.0,3.0,4,156,4,21,1,2,3,3,5,5,0,3,4,2,0.0,0.0,1,0,7~9년,4,3.0,0,4,0,0,0,0,0
U00213,19,3,4,1,3.0,2.0,7,36,4,21,1,2,2,15,0,0,0,0,3,3,0.0,0.0,0,1,신입,8,3.0,0,7,0,0,1,0,0
U00214,19,7,4,2,2.0,2.0,4,150,1,21,1,0,2,10,5,5,0,10,9,2,0.0,0.0,5,1,7~9년,4,3.0,1,3,0,0,0,0,0
U00215,20,9,4,1,0.0,0.0,7,32,4,16,4,2,3,5,0,0,0,0,5,3,2.0,1.0,0,0,신입,6,3.0,0,6,0,0,0,0,0
U00216,20,2,5,1,2.0,1.0,7,0,4,21,1,2,3,11,5,5,0,11,9,2,2.0,2.0,5,0,신입,3,3.0,0,3,0,0,0,0,0
U00217,19,10,4,2,2.0,2.0,7,92,4,0,0,1,0,3,3,5,0,3,9,2,0.0,0.0,10,1,4~6년,12,3.0,0,12,0,0,0,0,0
U00218,19,9,4,1,0.0,1.0,4,30,4,21,1,2,3,3,5,7,0,3,5,2,0.0,0.0,0,1,신입,9,3.0,0,7,0,0,2,0,0
U00219,20,0,4,1,4.0,3.0,7,107,4,21,2,0,1,18,5,5,0,10,9,2,0.0,0.0,5,1,4~6년,4,3.0,0,4,0,0,0,0,0
U00220,16,7,4,1,0.0,2.0,2,54,1,21,1,2,3,10,5,5,0,10,8,3,4.0,1.0,4,3,1~3년,12,3.0,0,12,0,0,0,0,0
U00221,20,1,4,1,0.0,0.0,7,12,4,0,0,1,0,0,0,0,0,0,9,1,0.0,0.0,0,1,신입,4,3.0,0,2,0,0,2,0,0
U00222,19,7,4,2,0.0,0.0,7,101,4,21,1,0,1,3,5,5,0,3,4,3,0.0,0.0,5,2,4~6년,2,3.0,0,2,0,0,0,0,0
U00223,19,11,4,2,0.0,2.0,7,50,0,0,0,1,0,0,5,5,0,11,9,2,0.0,0.0,5,0,1~3년,3,3.0,0,3,0,0,0,0,0
U00224,15,5,4,1,0.0,3.0,7,54,4,21,1,2,2,13,5,5,0,10,5,2,0.0,0.0,10,1,1~3년,6,3.0,1,5,0,0,0,0,0
U00225,19,4,4,1,3.0,3.0,7,42,4,21,1,2,2,11,5,5,0,11,8,3,0.0,0.0,1,1,1~3년,2,3.0,0,2,0,0,0,0,0
U00226,19,6,4,1,4.0,4.0,7,144,4,0,0,1,0,0,5,5,0,10,3,2,0.0,0.0,7,1,7~9년,13,3.0,0,13,0,0,0,0,0
U00227,13,11,4,0,5.0,5.0,7,74,2,0,0,1,0,0,5,5,0,3,3,2,2.0,3.0,7,3,4~6년,6,3.0,0,6,0,0,0,0,0
U00228,14,0,4,1,0.0,0.0,7,156,3,21,1,2,1,8,5,5,0,8,9,1,0.0,0.0,5,0,7~9년,2,3.0,0,2,0,0,0,0,0
U00229,19,1,4,1,1.0,1.0,7,17,3,21,1,2,3,12,5,5,0,12,4,2,0.0,0.0,5,0,신입,2,3.0,0,0,0,0,2,0,0
U00230,18,0,4,0,2.0,2.0,7,6,3,21,1,0,1,13,5,5,0,5,9,4,0.0,0.0,5,2,신입,4,3.0,0,4,0,0,0,0,0
U00231,12,2,4,1,0.0,0.0,7,120,4,21,1,2,3,3,5,5,0,3,0,3,0.0,0.0,0,2,7~9년,3,3.0,0,3,0,0,0,0,0
U00232,19,2,4,0,0.0,0.0,7,3,4,21,1,0,1,9,5,5,0,7,8,3,4.0,1.0,3,2,신입,6,3.0,0,6,0,0,0,0,0
U00233,17,4,4,2,0.0,6.0,2,156,2,21,1,2,2,10,5,5,0,3,8,2,0.0,0.0,0,0,7~9년,3,3.0,0,3,0,0,0,0,0
U00234,17,2,4,3,3.0,4.0,7,161,4,0,0,1,0,0,5,5,0,18,8,1,0.0,0.0,9,1,7~9년,14,3.0,0,14,0,0,0,0,0
U00235,20,4,4,0,0.0,0.0,7,0,4,21,1,0,1,5,5,5,0,5,3,4,0.0,0.0,0,4,신입,6,3.0,0,5,0,0,1,0,0
U00236,20,10,4,1,0.0,0.0,7,6,3,21,1,0,3,13,5,5,0,17,9,2,0.0,0.0,5,3,신입,3,3.0,0,3,0,0,0,0,0
U00237,18,7,4,1,0.0,0.0,7,22,1,21,1,0,1,10,5,5,0,10,9,1,0.0,0.0,3,3,신입,3,3.0,0,3,0,0,0,0,0
U00238,20,11,5,1,0.0,1.0,7,26,4,21,1,2,2,8,3,5,0,15,4,1,2.0,1.0,0,5,신입,3,3.0,0,2,0,0,1,0,0
U00239,18,5,3,2,0.0,5.0,7,240,4,0,0,1,0,0,5,10,0,10,20,1,0.0,0.0,9,1,10~15년,15,3.0,0,15,0,0,0,0,0
U00240,19,10,4,1,3.0,3.0,7,34,4,21,1,0,3,11,3,5,0,11,7,3,0.0,0.0,0,2,신입,7,3.0,0,7,0,0,0,0,0
U00241,17,1,4,1,3.0,3.0,6,112,2,8,4,0,1,11,3,6,0,3,5,3,0.0,0.0,7,5,7~9년,27,3.0,0,27,0,0,0,0,0
U00242,19,0,4,0,1.0,1.0,7,0,4,21,2,0,1,0,5,5,0,10,9,2,0.0,0.0,0,3,신입,4,3.0,0,3,0,0,1,0,0
U00243,14,9,4,1,0.0,0.0,7,192,2,23,3,0,1,13,3,6,0,3,5,4,0.0,0.0,10,0,10~15년,20,3.0,0,19,0,1,0,0,0
U00244,15,4,4,1,0.0,2.0,7,52,4,0,0,1,0,8,5,5,0,8,9,2,0.0,0.0,1,0,1~3년,7,3.0,0,7,0,0,0,0,0
U00245,19,9,4,1,0.0,0.0,4,6,4,21,1,0,1,5,5,5,0,18,9,2,0.0,0.0,1,3,신입,6,3.0,0,6,0,0,0,0,0
U00246,20,3,4,0,0.0,0.0,7,5,4,0,0,1,0,3,5,5,0,5,9,1,0.0,0.0,5,2,신입,3,3.0,0,2,0,0,1,0,0
U00247,17,3,4,1,0.0,0.0,7,0,1,21,1,2,1,11,5,5,0,11,9,3,0.0,0.0,0,2,신입,22,3.0,0,21,0,0,1,0,0
U00248,20,1,4,2,3.0,3.0,4,96,4,21,1,0,3,3,5,5,0,3,9,3,0.0,0.0,5,1,4~6년,7,3.0,0,7,0,0,0,0,0
U00249,19,0,4,1,0.0,1.0,7,31,4,0,0,1,0,0,5,5,0,3,19,2,0.0,0.0,0,1,신입,3,3.0,0,3,0,0,0,0,0
U00250,18,7,4,1,0.0,0.0,7,20,4,0,0,1,0,0,5,5,0,11,9,3,0.0,0.0,3,1,신입,11,3.0,0,11,0,0,0,0,0
U00251,19,5,4,0,0.0,0.0,7,0,4,21,1,0,1,13,5,5,0,3,18,2,0.0,0.0,10,1,신입,2,3.0,0,1,0,0,1,0,0
U00252,20,3,3,1,1.0,2.0,7,54,5,21,1,0,1,5,5,10,0,5,9,1,0.0,0.0,0,0,1~3년,3,3.0,0,2,0,0,1,0,0
U00253,6,3,4,2,6.0,6.0,7,193,1,21,1,2,1,3,5,5,0,3,3,3,0.0,0.0,10,0,10~15년,41,3.0,0,41,0,0,0,0,0
U00254,13,5,4,2,0.0,4.0,7,113,4,21,1,2,3,3,5,5,0,3,4,2,0.0,0.0,5,2,7~9년,13,3.0,0,13,0,0,0,0,0
U00255,16,3,5,1,2.0,2.0,2,42,1,21,2,2,3,3,5,5,0,3,4,2,0.0,0.0,4,0,1~3년,9,3.0,0,9,0,0,0,0,0
U00256,20,1,4,1,2.0,3.0,7,48,1,21,1,2,3,3,5,5,0,3,4,3,0.0,0.0,0,1,1~3년,4,3.0,0,4,0,0,0,0,0
U00257,20,9,4,1,0.0,0.0,7,120,4,21,1,2,3,3,5,5,0,3,9,2,0.0,0.0,0,0,7~9년,3,3.0,0,3,0,0,0,0,0
U00258,16,9,4,0,0.0,3.0,7,96,3,21,1,0,1,13,0,0,0,0,9,1,0.0,0.0,5,6,4~6년,3,3.0,0,3,0,0,0,0,0
U00259,20,7,4,1,2.0,0.0,7,34,3,0,0,1,0,0,5,8,0,17,13,1,0.0,0.0,5,0,신입,5,3.0,0,5,0,0,0,0,0
U00260,19,1,4,1,3.0,2.0,2,36,4,21,2,0,3,5,5,5,0,5,8,3,0.0,0.0,6,0,신입,3,3.0,0,3,0,0,0,0,0
U00261,19,3,4,0,0.0,0.0,7,0,3,21,2,2,1,7,5,5,0,3,9,1,0.0,0.0,1,0,신입,8,3.0,0,6,0,1,1,0,0
U00262,10,11,4,1,0.0,4.0,2,67,1,21,2,0,2,6,3,5,0,6,4,2,0.0,0.0,1,3,1~3년,3,3.0,0,3,0,0,0,0,0
U00263,17,2,4,0,3.0,3.0,7,43,4,21,1,2,1,5,5,5,0,10,3,3,0.0,0.0,7,0,1~3년,5,3.0,0,5,0,0,0,0,0
U00264,20,9,4,1,0.0,2.0,7,31,1,19,3,2,1,3,0,0,0,0,9,3,2.0,1.0,0,1,신입,4,3.0,0,4,0,0,0,0,0
U00265,13,4,3,0,4.0,4.0,2,147,4,21,4,2,1,8,5,5,0,11,3,2,0.0,0.0,1,1,7~9년,4,3.0,0,4,0,0,0,0,0
U00266,20,1,3,0,0.0,0.0,7,0,4,0,0,1,0,0,0,0,0,0,9,1,0.0,0.0,5,4,신입,6,3.0,0,6,0,0,0,0,0
U00267,19,4,4,3,3.0,3.0,7,186,4,0,0,1,0,0,3,5,0,10,3,3,0.0,0.0,7,0,10~15년,20,3.0,1,18,0,1,0,0,0
U00268,19,0,4,1,0.0,2.0,7,14,3,21,1,2,2,13,5,5,0,17,8,3,0.0,0.0,0,1,신입,4,3.0,0,4,0,0,0,0,0
U00269,18,6,3,2,0.0,0.0,7,97,4,0,0,1,0,0,5,10,0,15,8,2,0.0,0.0,7,0,4~6년,14,3.0,1,13,0,0,0,0,0
U00270,12,11,4,1,4.0,3.0,7,88,4,21,1,2,3,3,5,5,0,3,19,3,0.0,0.0,5,1,4~6년,12,3.0,0,12,0,0,0,0,0
U00271,12,6,2,1,3.0,0.0,7,78,3,21,2,0,3,0,0,0,0,0,9,1,0.0,0.0,5,2,4~6년,2,3.0,0,2,0,0,0,0,0
U00272,15,6,5,2,0.0,3.0,2,72,1,21,1,0,2,3,5,5,0,5,3,4,0.0,0.0,4,0,1~3년,2,3.0,0,2,0,0,0,0,0
U00273,16,4,5,1,4.0,4.0,7,76,3,21,1,0,1,5,5,5,0,7,9,2,0.0,0.0,5,3,4~6년,2,3.0,0,2,0,0,0,0,0
U00274,17,3,4,2,0.0,0.0,7,132,4,0,0,1,0,0,5,5,0,7,19,2,0.0,0.0,5,0,7~9년,10,3.0,0,10,0,0,0,0,0
U00275,13,10,5,0,4.0,4.0,7,102,1,21,2,2,2,3,5,5,0,5,3,4,0.0,0.0,4,6,4~6년,2,3.0,0,2,0,0,0,0,0
U00276,20,4,4,1,0.0,3.0,7,34,4,21,1,0,1,3,5,5,0,3,13,1,0.0,0.0,0,1,신입,2,3.0,0,2,0,0,0,0,0
U00277,20,6,4,1,3.0,3.0,7,0,4,0,0,1,0,0,0,0,0,0,5,2,0.0,0.0,6,0,신입,3,3.0,0,3,0,0,0,0,0
U00278,19,11,4,1,0.0,3.0,7,56,4,21,1,0,1,5,5,5,0,3,3,3,0.0,0.0,0,2,1~3년,5,3.0,0,5,0,0,0,0,0
U00279,19,10,4,1,0.0,2.0,7,27,4,21,1,0,1,5,0,0,0,0,10,2,0.0,0.0,3,2,신입,2,3.0,0,2,0,0,0,0,0
U00280,19,1,4,2,3.0,3.0,7,115,4,21,1,2,1,3,5,5,0,4,3,4,0.0,0.0,9,1,7~9년,3,3.0,0,3,0,0,0,0,0
U00281,15,2,4,1,0.0,4.0,7,72,4,21,1,2,2,3,5,5,0,15,4,2,0.0,0.0,9,2,1~3년,3,3.0,0,3,0,0,0,0,0
U00282,18,4,4,1,0.0,2.0,7,20,4,0,0,1,0,6,3,5,0,11,19,2,0.0,0.0,0,3,신입,13,3.0,0,11,0,0,2,0,0
U00283,19,1,4,0,0.0,0.0,7,6,3,21,1,0,1,5,5,5,0,3,5,3,0.0,0.0,5,0,신입,6,3.0,0,5,0,1,0,0,0
U00284,20,4,4,1,0.0,0.0,7,108,2,8,4,0,2,9,5,5,0,7,9,2,0.0,0.0,10,1,4~6년,4,3.0,0,4,0,0,0,0,0
U00285,16,8,4,0,1.0,2.0,7,24,1,21,1,0,1,3,5,5,0,3,9,2,0.0,0.0,5,1,신입,7,3.0,0,6,0,0,1,0,0
U00286,20,6,4,1,0.0,2.0,7,48,3,21,1,2,1,3,5,5,0,17,9,1,0.0,0.0,3,1,1~3년,3,3.0,0,3,0,0,0,0,0
U00287,20,11,4,1,0.0,0.0,7,12,5,21,1,0,1,5,5,5,0,17,0,2,0.0,0.0,6,1,신입,2,3.0,0,2,0,0,0,0,0
U00288,20,8,4,0,0.0,0.0,7,3,4,21,1,0,2,3,5,5,0,5,4,4,0.0,0.0,0,2,신입,2,3.0,0,1,0,0,1,0,0
U00289,20,10,4,1,0.0,0.0,4,0,4,21,1,0,3,11,5,5,0,3,9,3,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U00290,18,4,4,2,0.0,4.0,7,164,4,21,1,2,1,3,5,5,0,18,0,2,0.0,0.0,5,0,7~9년,10,3.0,0,10,0,0,0,0,0
U00291,14,3,4,1,2.0,2.0,7,40,2,0,0,1,0,0,5,5,0,18,9,3,0.0,0.0,0,2,1~3년,3,3.0,0,3,0,0,0,0,0
U00292,19,10,4,1,0.0,0.0,7,16,3,21,1,2,3,5,5,5,0,3,9,1,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U00293,18,5,4,1,0.0,2.0,7,53,4,21,1,2,3,3,5,5,0,5,9,2,0.0,0.0,5,0,1~3년,3,3.0,0,3,0,0,0,0,0
U00294,17,4,4,2,5.0,5.0,7,186,4,21,1,2,3,10,3,5,0,10,4,2,0.0,0.0,5,2,10~15년,3,3.0,0,3,0,0,0,0,0
U00295,14,3,2,2,3.0,3.0,7,84,4,21,1,2,2,11,5,5,0,11,4,4,0.0,0.0,9,1,4~6년,3,3.0,0,3,0,0,0,0,0
U00296,15,9,4,1,0.0,0.0,7,91,4,0,0,1,0,14,3,5,0,14,4,2,0.0,0.0,7,2,4~6년,58,3.0,1,54,0,2,1,0,0
U00297,15,2,4,2,0.0,0.0,7,204,4,21,1,2,2,3,5,5,0,5,3,2,2.0,2.0,10,4,10~15년,33,3.0,0,33,0,0,0,0,0
U00298,18,7,4,2,0.0,4.0,7,161,4,0,0,1,0,0,5,5,0,11,8,1,3.0,1.0,1,0,7~9년,14,3.0,0,14,0,0,0,0,0
U00299,17,3,4,0,0.0,3.0,7,75,4,21,1,2,3,3,5,5,0,3,5,3,0.0,0.0,0,0,4~6년,8,3.0,0,8,0,0,0,0,0
U00300,20,8,3,1,1.0,1.0,4,42,1,0,0,1,0,0,0,0,0,0,9,1,0.0,0.0,5,0,1~3년,2,3.0,0,2,0,0,0,0,0
U00301,15,9,4,2,0.0,5.0,7,135,2,21,1,2,2,6,3,5,0,10,4,3,0.0,0.0,7,0,7~9년,11,3.0,0,11,0,0,0,0,0
U00302,17,0,4,0,2.0,0.0,7,16,4,21,1,0,3,6,3,5,0,6,4,2,0.0,0.0,0,2,신입,2,3.0,0,2,0,0,0,0,0
U00303,17,2,4,1,0.0,3.0,7,102,4,21,1,2,1,3,5,5,0,5,3,3,0.0,0.0,10,0,4~6년,23,3.0,0,22,0,0,1,0,0
U00304,15,1,4,1,0.0,0.0,7,59,4,21,1,2,2,3,5,5,0,3,9,2,0.0,0.0,0,2,1~3년,20,3.0,0,20,0,0,0,0,0
U00305,15,5,4,2,3.0,4.0,6,120,2,0,0,1,0,3,5,5,0,5,0,2,0.0,0.0,10,0,7~9년,7,3.0,0,6,0,1,0,0,0
U00306,16,6,4,3,0.0,3.0,7,180,4,21,1,0,1,4,3,5,0,4,3,3,0.0,0.0,10,3,7~9년,6,3.0,0,6,0,0,0,0,0
U00307,15,10,4,3,8.0,7.0,7,216,4,0,0,1,0,0,5,5,0,15,19,1,0.0,0.0,5,0,10~15년,3,3.0,0,3,0,0,0,0,0
U00308,12,8,4,0,0.0,3.0,7,51,4,21,1,0,3,4,5,5,0,5,9,2,0.0,0.0,1,2,1~3년,8,3.0,0,7,0,1,0,0,0
U00309,20,8,4,1,0.0,0.0,7,7,4,21,2,2,1,3,5,5,0,3,9,1,2.0,1.0,1,0,신입,3,3.0,0,2,0,0,1,0,0
U00310,20,9,4,2,6.0,6.0,7,204,4,21,2,2,2,3,5,5,0,3,8,2,0.0,0.0,10,0,10~15년,3,3.0,0,3,0,0,0,0,0
U00311,15,3,4,1,0.0,3.0,4,84,4,21,1,2,2,3,5,7,0,3,8,3,0.0,0.0,5,2,4~6년,11,3.0,0,11,0,0,0,0,0
U00312,17,8,4,1,0.0,0.0,7,31,4,21,1,2,1,6,5,5,0,3,19,2,0.0,0.0,10,2,신입,4,3.0,0,4,0,0,0,0,0
U00313,20,9,3,0,2.0,2.0,7,41,0,21,1,0,1,5,5,10,0,3,9,3,0.0,0.0,6,0,1~3년,2,3.0,0,2,0,0,0,0,0
U00314,14,1,4,3,2.0,3.0,7,282,4,0,0,1,0,0,3,5,0,10,19,2,0.0,0.0,5,2,21년 이상,3,3.0,0,3,0,0,0,0,0
U00315,15,1,4,1,0.0,3.0,7,96,2,21,1,2,3,3,5,5,0,3,0,3,0.0,0.0,10,0,4~6년,7,3.0,0,7,0,0,0,0,0
U00316,18,7,4,2,0.0,0.0,7,185,4,0,0,1,0,0,5,5,0,3,3,2,0.0,0.0,7,2,10~15년,9,3.0,0,9,0,0,0,0,0
U00317,15,9,4,1,0.0,0.0,7,35,4,21,1,0,1,3,5,5,0,7,0,2,0.0,0.0,0,4,신입,2,3.0,0,2,0,0,0,0,0
U00318,16,1,4,1,0.0,4.0,2,83,2,21,1,0,2,11,5,5,0,11,3,2,0.0,0.0,7,3,4~6년,7,3.0,0,7,0,0,0,0,0
U00319,17,7,4,1,2.0,2.0,2,45,4,21,1,2,2,13,5,5,0,13,3,4,0.0,0.0,7,3,1~3년,3,3.0,0,3,0,0,0,0,0
U00320,16,6,5,2,3.0,3.0,7,36,1,21,1,2,3,11,5,5,0,11,8,3,3.0,1.0,1,1,신입,2,3.0,0,2,0,0,0,0,0
U00321,13,2,4,1,0.0,5.0,7,132,4,21,1,0,1,4,3,5,0,4,0,2,0.0,0.0,10,2,7~9년,13,3.0,0,13,0,0,0,0,0
U00322,11,2,4,1,4.0,5.0,7,116,4,21,1,0,3,10,3,5,0,10,19,3,0.0,0.0,5,4,7~9년,7,3.0,0,7,0,0,0,0,0
U00323,20,7,4,0,0.0,0.0,7,5,3,21,1,2,1,15,3,5,0,15,19,3,0.0,0.0,5,1,신입,5,3.0,0,5,0,0,0,0,0
U00324,17,5,4,2,3.0,3.0,7,108,4,21,1,2,3,3,5,8,0,15,9,1,0.0,0.0,5,0,4~6년,8,3.0,0,7,0,1,0,0,0
U00325,18,3,4,0,1.0,1.0,2,11,1,21,1,2,3,3,5,5,0,5,19,3,2.0,1.0,8,0,신입,2,3.0,0,2,0,0,0,0,0
